geo;year;gdp
FR1;2017;75207.50368
FR1;2018;78821.94159
FR1;2019;83831.95488
FR1;2020;79332.17201
FR10;2009;56366.34879
FR10;2010;59877.15437
FR10;2011;61569.04171
FR10;2012;62561.55593
FR10;2013;66119.34647
FR10;2014;67154.51402
FR10;2015;68578.48045
FR10;2016;72354.96249
FR10;2017;75207.50368
FR10;2018;78821.94159
FR10;2019;83831.95488
FR10;2020;79332.17201
FRB;2009;29574.93609
FRB;2010;30289.41989
FRB;2011;31616.53493
FRB;2012;31636.24135
FRB;2013;32998.1096
FRB;2014;33329.45437
FRB;2015;33917.87661
FRB;2016;35342.122
FRB;2017;36756.52693
FRB;2018;38216.69895
FRB;2019;39803.13955
FRB;2020;38422.20178
FRB0;2009;29574.93609
FRB0;2010;30289.41989
FRB0;2011;31616.53493
FRB0;2012;31636.24135
FRB0;2013;32998.1096
FRB0;2014;33329.45437
FRB0;2015;33917.87661
FRB0;2016;35342.122
FRB0;2017;36756.52693
FRB0;2018;38216.69895
FRB0;2019;39803.13955
FRB0;2020;38422.20178
FRC;2009;29111.01553
FRC;2010;29236.89178
FRC;2011;30665.6617
FRC;2012;30214.38781
FRC;2013;31520.5823
FRC;2014;32214.34252
FRC;2015;32679.9979
FRC;2016;33928.43712
FRC;2017;35583.44628
FRC;2018;36889.73024
FRC;2019;38576.33046
FRC;2020;37178.31755
FRC1;2009;29806.89637
FRC1;2010;29821.62962
FRC1;2011;31497.67578
FRC1;2012;31399.26576
FRC1;2013;32874.98232
FRC1;2014;33701.15833
FRC1;2015;33917.87661
FRC1;2016;34828.05477
FRC1;2017;36886.86922
FRC1;2018;38482.0927
FRC1;2019;39666.82743
FRC1;2020;38560.41113
FRC2;2009;28067.19425
FRC2;2010;28418.25881
FRC2;2011;29714.78847
FRC2;2012;28437.07088
FRC2;2013;29550.54591
FRC2;2014;30231.92144
FRC2;2015;30946.96771
FRC2;2016;32771.78585
FRC2;2017;33758.65417
FRC2;2018;34633.88343
FRC2;2019;36940.58499
FRC2;2020;35243.38652
FRD;2009;29690.91623
FRD;2010;30640.26259
FRD;2011;32091.97155
FRD;2012;32110.19253
FRD;2013;33613.74597
FRD;2014;33825.05964
FRD;2015;34165.45235
FRD;2016;35599.15561
FRD;2017;36495.84234
FRD;2018;37685.91147
FRD;2019;39394.20319
FRD;2020;37454.73626
FRD1;2009;28415.13468
FRD1;2010;29002.99665
FRD1;2011;30546.80255
FRD1;2012;30214.38781
FRD1;2013;31766.83685
FRD1;2014;31966.53988
FRD1;2015;32432.42216
FRD1;2016;34056.95392
FRD1;2017;34540.70793
FRD1;2018;36093.54901
FRD1;2019;37894.76985
FRD1;2020;36487.27075
FRD2;2009;30734.73751
FRD2;2010;32043.63339
FRD2;2011;33399.42224
FRD2;2012;33650.53387
FRD2;2013;35091.27327
FRD2;2014;35435.77677
FRD2;2015;35403.33106
FRD2;2016;37012.84049
FRD2;2017;38059.94987
FRD2;2018;39012.88018
FRD2;2019;40484.70016
FRD2;2020;38145.78306
FRE;2009;27951.21411
FRE;2010;28535.20638
FRE;2011;29952.50678
FRE;2012;29858.92442
FRE;2013;31274.32775
FRE;2014;31718.73725
FRE;2015;32432.42216
FRE;2016;33799.92031
FRE;2017;35322.7617
FRE;2018;36624.3365
FRE;2019;39121.57894
FRE;2020;37178.31755
FRE1;2009;28531.11482
FRE1;2010;29119.94422
FRE1;2011;30546.80255
FRE1;2012;30332.8756
FRE1;2013;31889.96413
FRE1;2014;32462.14515
FRE1;2015;33051.36151
FRE1;2016;34699.53796
FRE1;2017;36235.15775
FRE1;2018;37818.60834
FRE1;2019;40621.01228
FRE1;2020;38560.41113
FRE2;2009;26791.41269
FRE2;2010;27599.62584
FRE2;2011;28763.91524
FRE2;2012;28911.02206
FRE2;2013;30043.05501
FRE2;2014;30108.02012
FRE2;2015;30946.96771
FRE2;2016;31743.65139
FRE2;2017;33367.62728
FRE2;2018;34235.79281
FRE2;2019;35986.40014
FRE2;2020;34137.71165
FRF;2009;29922.87652
FRF;2010;30172.47232
FRF;2011;31854.25324
FRF;2012;31399.26576
FRF;2013;32998.1096
FRF;2014;33577.25701
FRF;2015;33917.87661
FRF;2016;35342.122
FRF;2017;36886.86922
FRF;2018;38216.69895
FRF;2019;39803.13955
FRF;2020;37869.36434
FRF1;2009;33170.32048
FRF1;2010;33330.05663
FRF1;2011;34944.59124
FRF1;2012;34716.92403
FRF1;2013;36568.80056
FRF1;2014;37170.39521
FRF1;2015;37631.51274
FRF1;2016;39711.69344
FRF1;2017;41188.16493
FRF1;2018;43126.48319
FRF1;2019;45119.3123
FRF1;2020;42844.90126
FRF2;2009;30386.79708
FRF2;2010;30991.10529
FRF2;2011;33399.42224
FRF2;2012;32465.65592
FRF2;2013;33983.12779
FRF2;2014;34196.76359
FRF2;2015;34536.81597
FRF2;2016;35342.122
FRF2;2017;37408.2384
FRF2;2018;39145.57705
FRF2;2019;40212.07592
FRF2;2020;38422.20178
FRF3;2009;27139.35312
FRF3;2010;27365.73071
FRF3;2011;28407.33778
FRF3;2012;28200.09529
FRF3;2013;29550.54591
FRF3;2014;30231.92144
FRF3;2015;30575.6041
FRF3;2016;31615.13459
FRF3;2017;32976.6004
FRF3;2018;33837.7022
FRF3;2019;35032.21529
FRF3;2020;33584.87421
FRG;2009;30850.71765
FRG;2010;31225.00042
FRG;2011;33161.70393
FRG;2012;33176.58269
FRG;2013;34845.01872
FRG;2014;35435.77677
FRG;2015;36146.05829
FRG;2016;37912.45814
FRG;2017;39363.37281
FRG;2018;41003.33325
FRG;2019;43210.94259
FRG;2020;41601.01703
FRG0;2009;30850.71765
FRG0;2010;31225.00042
FRG0;2011;33161.70393
FRG0;2012;33176.58269
FRG0;2013;34845.01872
FRG0;2014;35435.77677
FRG0;2015;36146.05829
FRG0;2016;37912.45814
FRG0;2017;39363.37281
FRG0;2018;41003.33325
FRG0;2019;43210.94259
FRG0;2020;41601.01703
FRH;2009;28995.03538
FRH;2010;29353.83935
FRH;2011;31022.23916
FRH;2012;31162.29017
FRH;2013;32751.85505
FRH;2014;33577.25701
FRH;2015;34289.24022
FRH;2016;36113.22284
FRH;2017;37799.26528
FRH;2018;39012.88018
FRH;2019;41302.57289
FRH;2020;40633.55152
FRH0;2009;28995.03538
FRH0;2010;29353.83935
FRH0;2011;31022.23916
FRH0;2012;31162.29017
FRH0;2013;32751.85505
FRH0;2014;33577.25701
FRH0;2015;34289.24022
FRH0;2016;36113.22284
FRH0;2017;37799.26528
FRH0;2018;39012.88018
FRH0;2019;41302.57289
FRH0;2020;40633.55152
FRI;2009;29458.95595
FRI;2010;30055.52475
FRI;2011;31616.53493
FRI;2012;31873.21694
FRI;2013;33121.23687
FRI;2014;33825.05964
FRI;2015;34289.24022
FRI;2016;35984.70603
FRI;2017;37277.89611
FRI;2018;39012.88018
FRI;2019;40893.63653
FRI;2020;39251.45793
FRI1;2009;30850.71765
FRI1;2010;31809.73826
FRI1;2011;33399.42224
FRI1;2012;33413.55828
FRI1;2013;34598.76417
FRI1;2014;35187.97413
FRI1;2015;35774.69467
FRI1;2016;37783.94134
FRI1;2017;38972.34593
FRI1;2018;40737.93951
FRI1;2019;43074.63047
FRI1;2020;40909.97024
FRI2;2009;26907.39284
FRI2;2010;26547.09774
FRI2;2011;27694.18285
FRI2;2012;27844.6319
FRI2;2013;29550.54591
FRI2;2014;30231.92144
FRI2;2015;30699.39197
FRI2;2016;31615.13459
FRI2;2017;32976.6004
FRI2;2018;34368.48968
FRI2;2019;35304.83953
FRI2;2020;34275.92101
FRI3;2009;27835.23397
FRI3;2010;28535.20638
FRI3;2011;30071.36593
FRI3;2012;30569.85119
FRI3;2013;32013.0914
FRI3;2014;32709.94779
FRI3;2015;32927.57364
FRI3;2016;34313.98754
FRI3;2017;35713.78858
FRI3;2018;37287.82085
FRI3;2019;39121.57894
FRI3;2020;37869.36434
FRJ;2009;29226.99567
FRJ;2010;29587.73448
FRJ;2011;31022.23916
FRJ;2012;31399.26576
FRJ;2013;32751.85505
FRJ;2014;33453.35569
FRJ;2015;34041.66448
FRJ;2016;35856.18923
FRJ;2017;37017.21152
FRJ;2018;38614.78957
FRJ;2019;40621.01228
FRJ;2020;38836.82985
FRJ1;2009;27371.3134
FRJ1;2010;27833.52098
FRJ1;2011;29120.4927
FRJ1;2012;28911.02206
FRJ1;2013;29796.80046
FRJ1;2014;30231.92144
FRJ1;2015;30699.39197
FRJ1;2016;32129.20182
FRJ1;2017;33237.28499
FRJ1;2018;34501.18655
FRJ1;2019;36531.64863
FRJ1;2020;35381.59588
FRJ2;2009;30966.69779
FRJ2;2010;31108.05286
FRJ2;2011;32923.98563
FRJ2;2012;33650.53387
FRJ2;2013;35460.65509
FRJ2;2014;36426.98731
FRJ2;2015;37260.14912
FRJ2;2016;39326.14302
FRJ2;2017;40536.45346
FRJ2;2018;42462.99884
FRJ2;2019;44437.75169
FRJ2;2020;42015.64511
FRK;2009;33634.24105
FRK;2010;34499.5323
FRK;2011;36370.90109
FRK;2012;36375.75316
FRK;2013;37923.20058
FRK;2014;38533.3097
FRK;2015;39116.96719
FRK;2016;41382.41194
FRK;2017;43143.29934
FRK;2018;44984.23939
FRK;2019;47572.93049
FRK;2020;45747.2978
FRK1;2009;27487.29354
FRK1;2010;27716.57341
FRK1;2011;29595.92932
FRK1;2012;29621.94883
FRK1;2013;31274.32775
FRK1;2014;31842.63856
FRK1;2015;32556.21003
FRK1;2016;33928.43712
FRK1;2017;36104.81546
FRK1;2018;36757.03337
FRK1;2019;38848.9547
FRK1;2020;37316.5269
FRK2;2009;34910.0226
FRK2;2010;35902.90311
FRK2;2011;37797.21093
FRK2;2012;37797.60671
FRK2;2013;39277.6006
FRK2;2014;39896.22419
FRK2;2015;40478.63377
FRK2;2016;42924.61363
FRK2;2017;44577.06457
FRK2;2018;46709.29872
FRK2;2019;49481.3002
FRK2;2020;47405.81011
FRL;2009;32474.43963
FRL;2010;34031.74204
FRL;2011;35182.30955
FRL;2012;36020.28978
FRL;2013;37061.30966
FRL;2014;37666.00048
FRL;2015;38126.66422
FRL;2016;40097.24387
FRL;2017;41709.5341
FRL;2018;43259.18006
FRL;2019;45664.56079
FRL;2020;43535.94806
FRL0;2009;32474.43963
FRL0;2010;34031.74204
FRL0;2011;35182.30955
FRL0;2012;36020.28978
FRL0;2013;37061.30966
FRL0;2014;37666.00048
FRL0;2015;38126.66422
FRL0;2016;40097.24387
FRL0;2017;41709.5341
FRL0;2018;43259.18006
FRL0;2019;45664.56079
FRL0;2020;43535.94806
FRM;2009;28183.17439
FRM;2010;28418.25881
FRM;2011;30071.36593
FRM;2012;30095.90001
FRM;2013;31397.45503
FRM;2014;31718.73725
FRM;2015;32432.42216
FRM;2016;33671.4035
FRM;2017;34931.73481
FRM;2018;36624.3365
FRM;2019;37349.52136
FRM;2020;35243.38652
FRM0;2009;28183.17439
FRM0;2010;28418.25881
FRM0;2011;30071.36593
FRM0;2012;30095.90001
FRM0;2013;31397.45503
FRM0;2014;31718.73725
FRM0;2015;32432.42216
FRM0;2016;33671.4035
FRM0;2017;34931.73481
FRM0;2018;36624.3365
FRM0;2019;37349.52136
FRM0;2020;35243.38652
FRY;2009;20180.54463
FRY;2010;20699.71938
FRY;2011;21751.22516
FRY;2012;22038.72993
FRY;2013;23024.80035
FRY;2014;23665.15162
FRY;2015;24138.63481
FRY;2016;25446.32784
FRY;2017;25807.77423
FRY;2018;26804.76802
FRY;2019;28080.29708
FRY;2020;27780.08114
FRY1;2009;23080.04817
FRY1;2010;24208.1464
FRY1;2011;25435.85893
FRY1;2012;25830.33938
FRY1;2013;27088.00042
FRY1;2014;27877.79641
FRY1;2015;28594.99816
FRY1;2016;30458.48332
FRY1;2017;28805.64699
FRY1;2018;30254.88667
FRY1;2019;31897.03649
FRY1;2020;31235.31511
FRY2;2009;22384.16732
FRY2;2010;23506.46099
FRY2;2011;24841.56316
FRY2;2012;25237.9004
FRY2;2013;26472.36404
FRY2;2014;27506.09246
FRY2;2015;28347.42242
FRY2;2016;29558.86567
FRY2;2017;30760.7814
FRY2;2018;32112.64287
FRY2;2019;34214.34256
FRY2;2020;33999.50229
FRY3;2009;16585.16024
FRY3;2010;16957.39723
FRY3;2011;17828.87308
FRY3;2012;18484.09607
FRY3;2013;19084.72757
FRY3;2014;19204.70419
FRY3;2015;18691.9685
FRY3;2016;19663.07151
FRY3;2017;19681.68641
FRY3;2018;20700.71193
FRY3;2019;21128.37887
FRY3;2020;20731.40384
FRY4;2009;21572.30633
FRY4;2010;21752.24749
FRY4;2011;22939.8167
FRY4;2012;23223.60788
FRY4;2013;24256.0731
FRY4;2014;24780.26347
FRY4;2015;25500.30139
FRY4;2016;27117.04633
FRY4;2017;28153.93552
FRY4;2018;29326.00857
FRY4;2019;30806.53952
FRY4;2020;30544.26832
FRY5;2009;7886.649624
FRY5;2010;8303.277267
FRY5;2011;8676.718233
FRY5;2012;8768.096853
FRY5;2013;9480.800145
FRY5;2014;10036.00671
FRY5;2015;10893.33263
FRY5;2016;11566.51265
FRY5;2017;12382.51794
FRY5;2018;12473.50591
FRY5;2019;13222.27581
FRY5;2020;13406.30781
HR;2009;20149.50957
HR;2010;19967.21373
HR;2011;21014.7388
HR;2012;21397.48678
HR;2013;22081.09779
HR;2014;22325.07659
HR;2015;23301.27286
HR;2016;25210.98297
HR;2017;27154.08469
HR;2018;28877.23828
HR;2019;30543.93375
HR;2020;28780.31674
HR0;2009;20149.50957
HR0;2010;19967.21373
HR0;2011;21014.7388
HR0;2012;21397.48678
HR0;2013;22081.09779
HR0;2014;22325.07659
HR0;2015;23301.27286
HR0;2016;25210.98297
HR0;2017;27154.08469
HR0;2018;28877.23828
HR0;2019;30543.93375
HR0;2020;28780.31674
HR02;2009;14200.60674
HR02;2010;13562.63574
HR02;2011;14274.16221
HR02;2012;14607.89963
HR02;2013;15074.5956
HR02;2014;14811.82966
HR02;2015;15243.82337
HR02;2016;16286.74121
HR02;2017;17055.45815
HR02;2018;17908.36483
HR02;2019;18950.61583
HR02;2020;18335.84696
HR03;2009;19573.80929
HR03;2010;19213.73397
HR03;2011;20221.72979
HR03;2012;20574.50652
HR03;2013;21231.82479
HR03;2014;21681.08399
HR03;2015;22647.96615
HR03;2016;24764.77088
HR03;2017;26705.25684
HR03;2018;28205.6746
HR03;2019;29652.14007
HR03;2020;26691.42278
HR05;2009;35885.31704
HR05;2010;37485.61823
HR05;2011;38857.44156
HR05;2012;39297.30745
HR05;2013;39915.83061
HR05;2014;40142.20502
HR05;2015;42900.47434
HR05;2016;46182.9511
HR05;2017;49819.89091
HR05;2018;53277.38536
HR05;2019;56628.89908
HR05;2020;54311.24288
HR06;2009;15735.80747
HR06;2010;14504.48545
HR06;2011;15463.67572
HR06;2012;15842.37002
HR06;2013;16985.45984
HR06;2014;16958.47164
HR06;2015;17857.05023
HR06;2016;19410.22582
HR06;2017;21094.90876
HR06;2018;22609.31059
HR06;2019;24078.42953
HR06;2020;23209.93285
HU;2009;20729.78393
HU;2010;21751.83384
HU;2011;23038.80802
HU;2012;23275.23186
HU;2013;24556.71535
HU;2014;25699.7505
HU;2015;26806.59525
HU;2016;27947.63769
HU;2017;29501.12042
HU;2018;31913.07466
HU;2019;33514.94179
HU;2020;33274.34766
HU1;2009;35064.20898
HU1;2010;35673.0075
HU1;2011;37494.5307
HU1;2012;37793.44579
HU1;2013;39100.01279
HU1;2014;40215.35032
HU1;2015;40559.54411
HU1;2016;42631.9897
HU1;2017;44705.54402
HU1;2018;48213.99768
HU1;2019;51166.14447
HU1;2020;50862.21713
HU11;2009;47193.33788
HU11;2010;47636.51611
HU11;2011;50143.28804
HU11;2012;50698.52484
HU11;2013;51974.40724
HU11;2014;53303.18622
HU11;2015;53380.08966
HU11;2016;56368.96416
HU11;2017;59909.96762
HU11;2018;64744.51117
HU11;2019;69264.21304
HU11;2020;68925.43443
HU12;2009;17862.89892
HU12;2010;18924.09544
HU12;2011;19650.74802
HU12;2012;19357.61857
HU12;2013;20980.49467
HU12;2014;21416.45875
HU12;2015;22377.67951
HU12;2016;22737.06117
HU12;2017;23373.96464
HU12;2018;25254.95117
HU12;2019;26588.52049
HU12;2020;26619.47812
HU2;2009;17201.31007
HU2;2010;18706.5771
HU2;2011;19876.61868
HU2;2012;20048.9621
HU2;2013;21457.32409
HU2;2014;22606.26201
HU2;2015;24009.38531
HU2;2016;25579.19382
HU2;2017;26324.07668
HU2;2018;28469.21768
HU2;2019;29046.28289
HU2;2020;28520.86942
HU21;2009;17421.83968
HU21;2010;18706.5771
HU21;2011;20328.36002
HU21;2012;20279.40994
HU21;2013;22172.56823
HU21;2014;23082.18332
HU21;2015;24941.78862
HU21;2016;26763.41576
HU21;2017;27458.73516
HU21;2018;29617.17
HU21;2019;30833.74645
HU21;2020;30184.5868
HU22;2009;19847.66546
HU22;2010;22186.87052
HU22;2011;23716.42002
HU22;2012;23736.12754
HU22;2013;25271.95948
HU22;2014;27127.51441
HU22;2015;28904.5027
HU22;2016;30552.92595
HU22;2017;30862.71059
HU22;2018;32601.84605
HU22;2019;32397.77707
HU22;2020;31610.63027
HU23;2009;14113.89544
HU23;2010;14573.72867
HU23;2011;15359.20535
HU23;2012;15900.90097
HU23;2013;16927.44456
HU23;2014;16895.20635
HU23;2015;17715.66294
HU23;2016;18710.70659
HU23;2017;19969.98921
HU23;2018;22040.68465
HU23;2019;22790.16042
HU23;2020;23054.36945
HU3;2009;13231.77697
HU3;2010;13703.65532
HU3;2011;14907.46401
HU3;2012;14979.10961
HU3;2013;15973.78571
HU3;2014;16895.20635
HU3;2015;17948.76377
HU3;2016;18710.70659
HU3;2017;19969.98921
HU3;2018;21811.09419
HU3;2019;22566.72747
HU3;2020;22816.69554
HU31;2009;12349.65851
HU31;2010;12833.58197
HU31;2011;13778.11068
HU31;2012;13596.42257
HU31;2013;15020.12686
HU31;2014;15943.36373
HU31;2015;17715.66294
HU31;2016;18710.70659
HU31;2017;20196.9209
HU31;2018;22040.68465
HU31;2019;22119.86158
HU31;2020;22579.02162
HU32;2009;13231.77697
HU32;2010;13703.65532
HU32;2011;15133.33468
HU32;2012;14979.10961
HU32;2013;15735.371
HU32;2014;16419.28504
HU32;2015;17016.36046
HU32;2016;17763.32904
HU32;2017;18835.33073
HU32;2018;20663.14186
HU32;2019;21449.56275
HU32;2020;21865.99989
HU33;2009;13893.36582
HU33;2010;14356.21033
HU33;2011;15585.07601
HU33;2012;16131.34881
HU33;2013;17404.27398
HU33;2014;18085.00961
HU33;2015;19347.36874
HU33;2016;20131.77291
HU33;2017;21104.64769
HU33;2018;23418.22744
HU33;2019;24354.19104
HU33;2020;24480.41292
IE;2009;41471.07998
IE;2010;43203.12008
IE;2011;45080.1887
IE;2012;46361.46369
IE;2013;47830.63089
IE;2014;51098.26668
IE;2015;69028.77272
IE;2016;71498.60101
IE;2017;77749.20196
IE;2018;84555.6348
IE;2019;87379.69297
IE;2020;93350.08753
IE0;2009;41471.07998
IE0;2010;43203.12008
IE0;2011;45080.1887
IE0;2012;46361.46369
IE0;2013;47830.63089
IE0;2014;51098.26668
IE0;2015;69028.77272
IE0;2016;71498.60101
IE0;2017;77749.20196
IE0;2018;84555.6348
IE0;2019;87379.69297
IE0;2020;93350.08753
IE04;2009;27017.35237
IE04;2010;29076.75929
IE04;2011;32217.30819
IE04;2012;32404.47855
IE04;2013;30079.05654
IE04;2014;31585.80208
IE04;2015;33528.26103
IE04;2016;33047.68377
IE04;2017;36358.44558
IE04;2018;37174.23587
IE04;2019;35603.60418
IE04;2020;37514.52116
IE05;2009;39358.6121
IE05;2010;40495.56759
IE05;2011;44479.11951
IE05;2012;45633.27316
IE05;2013;45488.40927
IE05;2014;47195.77376
IE05;2015;88628.01354
IE05;2016;83561.63387
IE05;2017;92594.51884
IE05;2018;104213.8748
IE05;2019;109948.7573
IE05;2020;121517.1366
IE06;2009;48586.76126
IE06;2010;50501.73982
IE06;2011;50369.5975
IE06;2012;52065.62284
IE06;2013;56213.31878
IE06;2014;60976.45189
IE06;2015;68535.71006
IE06;2016;77153.14766
IE06;2017;82655.70499
IE06;2018;88336.06557
IE06;2019;90759.01811
IE06;2020;94347.15122
IS00;2009;41864.18826
IS00;2010;39775.29708
IS00;2011;40936.86783
IS00;2012;42004.44761
IS00;2013;44409.66895
IS00;2014;45996.96875
IS00;2015;49201.0641
IS00;2016;53480.39719
IS00;2017;55638.49206
IS00;2018;57211.30031
IS00;2019;58290.09683
IS00;2020;53616.68471
IT;2009;34602.89696
IT;2010;35158.44184
IT;2011;36598.01497
IT;2012;36486.29679
IT;2013;36314.6971
IT;2014;36194.87392
IT;2015;36899.38521
IT;2016;39926.95466
IT;2017;41581.12079
IT;2018;43036.24378
IT;2019;44376.1625
IT;2020;41987.81596
ITC;2009;41784.63029
ITC;2010;43392.57506
ITC;2011;44982.28749
ITC;2012;44459.22831
ITC;2013;44339.29309
ITC;2014;44372.23432
ITC;2015;45218.51933
ITC;2016;49129.97613
ITC;2017;51364.91392
ITC;2018;53068.34114
ITC;2019;54401.34207
ITC;2020;51352.00513
ITC1;2009;35647.51272
ITC1;2010;36988.24923
ITC1;2011;38461.18664
ITC1;2012;37702.50668
ITC1;2013;38354.84862
ITC1;2014;37803.53498
ITC1;2015;38777.89937
ITC1;2016;42050.72885
ITC1;2017;44314.82769
ITC1;2018;45944.09809
ITC1;2019;47029.88651
ITC1;2020;44404.38091
ITC2;2009;46615.97817
ITC2;2010;48751.29668
ITC2;2011;50571.8025
ITC2;2012;51621.35323
ITC2;2013;49643.68705
ITC2;2014;48661.99716
ITC2;2015;48975.54764
ITC2;2016;51395.33526
ITC2;2017;54386.37944
ITC2;2018;55685.41002
ITC2;2019;57202.49519
ITC2;2020;54825.81725
ITC3;2009;37997.89817
ITC3;2010;37903.15292
ITC3;2011;39392.77248
ITC3;2012;39324.11987
ITC3;2013;39306.91933
ITC3;2014;39680.30622
ITC3;2015;40522.23394
ITC3;2016;43749.74819
ITC3;2017;45753.6208
ITC3;2018;46671.06166
ITC3;2019;48209.3194
ITC3;2020;45763.69869
ITC4;2009;45310.20847
ITC4;2010;47052.18983
ITC4;2011;48708.63083
ITC4;2012;48242.99242
ITC4;2013;47875.55573
ITC4;2014;47857.66663
ITC4;2015;48841.36806
ITC4;2016;52952.76966
ITC4;2017;55249.65531
ITC4;2018;57284.72989
ITC4;2019;58529.35719
ITC4;2020;55127.88787
ITF;2009;23503.85454
ITF;2010;23656.79544
ITF;2011;24354.31542
ITF;2012;24729.60116
ITF;2013;24481.81827
ITF;2014;24129.91595
ITF;2015;24823.22278
ITF;2016;26617.96978
ITF;2017;27624.82765
ITF;2018;28496.97223
ITF;2019;29338.39315
ITF;2020;28092.56751
ITF1;2009;29510.39514
ITF1;2010;30322.52233
ITF1;2011;32206.25317
ITF1;2012;32702.53268
ITF1;2013;32370.40416
ITF1;2014;31905.11108
ITF1;2015;32337.2794
ITF1;2016;34405.14178
ITF1;2017;35969.82767
ITF1;2018;36784.35701
ITF1;2019;37594.42338
ITF1;2020;36248.47421
ITF2;2009;27682.31757
ITF2;2010;27708.51179
