"receiver","year","count"
"IE04","2003","41"
"AT33","1996","2"
"SK03","2012","10"
"PT16","1980","7"
"DE60","2005","8"
"ES22","2015","13"
"ITH3","1994","245"
"ITH4","1998","4"
"ES30","1979","63"
"HU32","1991","1"
"SI04","2013","7"
"AT31","1995","4"
"ITF1","2000","4"
"AT32","2000","3"
"FRF1","1978","4"
"FR10","1965","1"
"UKC2","1997","55"
"RO31","1989","1"
"BE24","1993","1"
"UKE4","1998","31"
"NO08","1991","3"
"ITC4","1985","2"
"DE14","1996","16"
"ES21","1993","7"
"ES12","1998","3"
"DE21","2002","29"
"BE25","2005","25"
"NL33","1996","45"
"UKK2","2000","17"
"EL52","2001","25"
"CH02","1998","5"
"ITC1","1969","1"
"DE13","1981","16"
"CZ08","2002","1"
"PL81","2004","56"
"UKM5","1984","28"
"ES30","1969","19"
"ES12","1978","1"
"FI19","1986","3"
"UKH3","1992","7"
"DE25","2007","3"
"DEG0","2005","47"
"RO41","2015","2"
"PL84","2013","6"
"NO06","2005","4"
"UKE3","1979","3"
"FRB0","2007","12"
"ES61","1986","3"
"AT13","2001","28"
"HU32","2006","1"
"HU23","2009","17"
"SE32","2020","13"
"PL42","2003","13"
"DE21","1988","26"
"DE50","1974","2"
"DE12","1986","13"
"DK04","1981","1"
"ES42","2008","137"
"ITH4","2016","52"
"SE33","1983","2"
"ITF3","1988","2"
"UKL2","2004","45"
"DEB1","2004","1"
"PL91","2000","61"
"BE21","1998","7"
"ITF4","2008","6"
"RO32","2008","151"
"HU33","2001","5"
"SE32","2018","5"
"UKD6","2005","3"
"PL63","2003","21"
"PL62","1980","1"
"ITH3","1981","1"
"HU32","2021","43"
"LU00","2022","1"
"PL21","1996","62"
"FRD1","2001","9"
"HR06","2016","7"
"HR06","2001","1"
"PL63","1995","3"
"FRE1","2002","29"
"NL33","1989","14"
"PL71","2008","8"
"IE05","1997","5"
"NL42","1992","1"
"ITH5","1991","4"
"BE32","2003","2"
"UKK2","1997","19"
"ITI1","2003","7"
"EL30","1988","2"
"FRJ1","1999","14"
"IE04","1981","1"
"DE72","1998","7"
"ITI3","2000","8"
"DEA5","1974","1"
"HR02","2010","9"
"UKM8","1995","6"
"AT34","1993","1"
"AT11","1997","1"
"FRC2","2007","5"
"ITC3","1987","2"
"DE21","1997","22"
"DE26","1995","1"
"DEA1","1997","25"
"UKL1","1993","7"
"DED2","1997","11"
"HU32","1998","1"
"AT12","1991","1"
"ITI3","1997","5"
"DE60","1984","3"
"PL42","2010","10"
"CZ06","1983","1"
"IE05","1965","1"
"UKM8","1976","7"
"DK05","1994","5"
"ES22","2010","3"
"CZ06","1989","2"
"PL43","1996","16"
"DEA4","2009","7"
"PL71","2002","18"
"HR05","2008","65"
"FRF2","2010","75"
"FI1D","2000","11"
"DE50","2003","9"
"UKE1","1993","2"
"EL63","2022","1"
"UKH1","2024","1"
"AT22","2004","19"
"CH07","2008","21"
"ITC3","1986","3"
"RO41","2019","3"
"PT30","2016","7"
"FRD1","2021","187"
"DEB3","2003","37"
"DE21","1972","1"
"ES52","1980","1"
"FRD2","1999","1"
"PL22","1999","10"
"DE30","1994","65"
"FRJ1","2009","43"
"EL53","1980","1"
"FI1B","2002","11"
"PL42","2002","5"
"CH07","2014","85"
"BE32","2017","10"
"NL13","2019","3"
"RO42","1989","1"
"UKM5","1998","14"
"DE94","2010","109"
"ITF1","2007","49"
"FRJ2","1994","33"
"FI19","1991","1"
"ES13","2013","13"
"FRL0","2001","13"
"CH04","1980","3"
"ES51","1979","2"
"UKH1","1976","86"
"IE04","2013","22"
"HR02","2015","8"
"HU31","1996","1"
"ITF1","1992","4"
"ES41","2002","13"
"UKF3","2005","7"
"UKH1","1973","22"
"NL11","2000","22"
"HR05","2000","119"
"BE35","2021","21"
"LV00","2015","6"
"BE31","1989","5"
"CZ02","1971","1"
"LT02","2011","93"
"ES63","2021","2"
"PL43","2014","5"
"DE30","1991","8"
"AT13","1969","1"
"FI1C","1976","1"
"UKF3","1999","31"
"PL63","1999","26"
"CZ06","2007","19"
"ITF5","2015","4"
"FRE1","1984","1"
"PL92","2016","49"
"DEA4","2007","4"
"HU31","2010","3"
"CZ06","1998","7"
"DEB2","2017","117"
"DE11","1994","4"
"PL81","2000","8"
"SE33","2004","3"
"EL30","1998","36"
"ES24","1992","2"
"DEF0","2009","10"
"FRH0","2003","7"
"PT18","2011","9"
"FRJ1","1998","12"
"CZ04","2021","4"
"UKD3","1997","36"
"CZ06","2011","11"
"LV00","2014","5"
"DE80","1990","1"
"ITF5","2016","10"
"DEE0","1998","3"
"NO09","2000","1"
"FRF3","1985","9"
"EL51","2005","2"
"DE22","2016","10"
"EL65","2009","3"
"AT13","1995","16"
"EL62","2008","1"
"RO12","2006","3"
"UKI5","2024","6"
"PT20","2003","16"
"DE91","2007","8"
"FRL0","1997","30"
"DEA5","1980","1"
"ES42","2009","101"
"DE30","1980","1"
"CZ03","2011","24"
"NL12","2013","5"
"SE32","2005","2"
"UKF1","1971","5"
"HU11","1999","16"
"HR02","2012","2"
"AT11","2003","1"
"ITC4","1992","8"
"ITI3","2006","21"
"ES24","2003","5"
"RO11","2017","56"
"DEA5","1998","78"
"PL91","1998","37"
"UKD4","1999","7"
"FR10","1978","21"
"ES53","2012","5"
"CZ06","1999","7"
"UKI5","1971","20"
"DEA1","2002","8"
"DE24","2004","2"
"ES22","1994","5"
"EL41","2021","6"
"UKE4","1989","7"
"FRK2","1979","3"
"EL62","2018","5"
"DE21","1980","4"
"PL62","2003","20"
"UKJ4","1984","5"
"PL82","2000","5"
"BG32","1991","1"
"AT22","1990","13"
"UKH3","1973","5"
"BE33","1988","2"
"CH01","1987","25"
"FRE1","1997","3"
"FRD2","2001","1"
"UKL1","2006","8"
"RO21","2008","5"
"BE31","1969","1"
"DE30","1990","4"
"IE06","1985","9"
"UKG1","1967","1"
"DED4","2012","49"
"CZ07","2012","65"
"CH02","1975","1"
"HU23","1975","3"
"BG31","2000","1"
"FRJ2","1979","1"
"UKF3","2002","20"
"UKJ1","1980","5"
"AT33","2000","4"
"RO21","2010","17"
"UKE4","1987","25"
"ITH3","1983","2"
"PT30","1997","1"
"DED5","2001","10"
"PL62","2014","7"
"BE21","1997","13"
"CZ01","1989","3"
"UKI5","1985","61"
"FI19","2002","6"
"FRD2","2012","13"
"UKJ2","1987","16"
"FRL0","1980","37"
"DE91","1992","35"
"UKK1","1991","6"
"ITH3","1995","13"
"UKH3","1988","10"
"BE24","1997","4"
"ITI1","1983","3"
"SI03","2021","3"
"AT21","2006","3"
"DEA1","1992","5"
"SI04","1997","45"
"UKH1","1986","4"
"UKG1","1983","7"
"EL41","1996","1"
"DE13","2009","15"
"SK01","2006","62"
"ITG2","2012","19"
"ITG1","1981","35"
"EL52","1986","1"
"UKE1","2013","23"
"HR05","2005","8"
"HR05","2001","17"
"UKE3","2000","16"
"AT21","2017","169"
"FI1C","2007","30"
"PT15","1996","7"
"PL41","2000","13"
"DEA4","1997","4"
"DEG0","2006","49"
"IE04","1996","2"
"ITF3","1999","12"
"ITI3","2003","47"
"CZ06","1996","4"
"HR05","2003","35"
"DE23","1991","1"
"RO22","2008","2"
"RO42","2013","8"
"CZ08","2004","9"
"DE72","2005","1"
"BG33","2004","2"
"EL53","2021","13"
"DE94","2014","33"
"ES61","1991","9"
"EL41","2010","4"
"ITH2","2006","1"
"NL33","1995","9"
"HU33","2007","2"
"LU00","2007","15"
"DE30","2007","97"
"DE71","1984","1"
"HU11","1971","1"
"ITH2","2001","3"
"DEA1","2004","41"
"UKD7","2004","22"
"BG33","1999","2"
"ES70","2009","10"
"BE21","1999","8"
"FI1B","1986","33"
"NL21","1992","2"
"HU11","1997","5"
"BG32","2013","27"
"FR10","1980","3"
"ES24","1996","3"
"PL92","1994","3"
"PL61","1996","2"
"DK04","1974","1"
"PT15","1981","2"
"DE13","1994","2"
"NO0A","1998","22"
"ES21","1992","14"
"DE72","1967","1"
"PT15","2007","49"
"ES63","2017","3"
"DE11","2004","7"
"ITG1","1986","4"
"HU12","2002","25"
"PL21","2003","6"
"NL23","2016","2"
"DE12","1988","13"
"NO09","2008","86"
"BG31","2008","1"
"DEF0","1992","1"
"ITH3","2010","11"
"AT32","2006","2"
"PL51","2010","94"
"UKM5","1990","3"
"ITI1","1992","12"
"ES12","2015","309"
"EL43","2004","3"
"DE12","1999","82"
"CZ08","2009","3"
"FRE2","2018","31"
"ES52","1999","8"
"BE21","2008","25"
"BE25","2011","3"
"UKF2","2016","2"
"FRG0","1996","2"
"ES23","2009","11"
"PL63","1973","3"
"NO0A","1969","1"
"RO12","1995","17"
"NO09","2002","1"
"EL65","2020","3"
"EL54","2014","4"
"ITF6","2012","5"
"UKE4","1983","265"
"ES13","2002","3"
"SE23","2002","2"
"FRH0","1973","1"
"UKK2","2003","43"
"RO42","2021","16"
"PT18","2002","6"
"NL22","1991","5"
"PL91","1991","13"
"BG32","1977","1"
"UKG3","1987","19"
"CZ05","2009","71"
"BE33","2003","9"
"RO11","1993","2"
"FI1D","1986","1"
"UKD3","1992","8"
"DE13","2007","4"
"ITH2","1992","1"
"FRK2","1980","1"
"FRK1","2010","10"
"FRG0","1977","1"
"IE06","1971","1"
"EL54","1998","1"
"SI04","2007","4"
"UKG3","1999","9"
"EL41","1990","1"
"BE34","2019","1"
"PT18","1988","3"
"SK02","2020","9"
"PT30","1993","1"
"UKM5","2000","3"
"NL41","2005","78"
"DEA4","2012","57"
"NL42","1979","2"
"DEE0","2022","1"
"ES41","1988","4"
"FRK1","1985","17"
"BE10","1994","1"
"ITH1","1982","5"
"RO31","1983","1"
"PL82","1987","1"
"ES70","2008","19"
"UKI5","1972","40"
"ITH4","1986","1"
"SK01","2011","13"
"HU22","2018","10"
"FI19","1989","6"
"DEA1","1993","6"
"HU31","2006","2"
"LT01","2004","5"
"EL43","1999","4"
"HR03","1999","4"
"EL54","1988","1"
"NL21","1990","1"
"BG42","2017","26"
"FRF3","1996","29"
"ES42","1984","14"
"DE14","1998","13"
"EL30","1983","5"
"NL31","1980","10"
"UKJ1","1970","3"
"RO31","2002","1"
"ITG2","2018","99"
"EL64","2017","8"
"LV00","1967","1"
"SE21","1986","2"
"PL61","1973","1"
"DE12","1981","1"
"PL43","2012","15"
"UKD7","1990","31"
"DE12","1980","2"
"UKJ3","1989","7"
"FRC1","1997","3"
"HR05","1989","1"
"SE22","2003","26"
"CZ03","2000","11"
"UKD6","2003","3"
"ES22","1998","3"
"ES61","1983","10"
"ITI3","2005","12"
"NO06","1989","1"
"PL22","1990","2"
"ES62","2004","7"
"SE33","2001","4"
"DK03","2009","31"
"FRJ1","1983","3"
"DE30","1983","10"
"UKD7","1961","1"
"ITH3","1984","1"
"ITG1","2022","14"
"AT13","1998","9"
"UKH2","1973","1"
"DE27","2017","7"
"ITI4","2022","15"
"FRC2","2006","2"
"ITF6","2021","7"
"HR06","2021","4"
"CH02","1991","5"
"ITC1","2003","5"
"DEA3","1973","3"
"DE14","1969","1"
"BE33","1984","9"
"PL43","1997","27"
"FRE1","1989","7"
"ITF5","1992","1"
"SE31","2008","6"
"FRI2","2011","101"
"FRK2","1991","10"
"LI00","2014","13"
"DE71","1981","1"
"FRF2","2004","37"
"ITF6","1987","3"
"ITG2","1999","5"
"FRJ1","1990","15"
"HU33","1980","1"
"UKN0","1990","5"
"UKD7","1985","65"
"NL22","1987","10"
"ITC4","1995","15"
"SI04","1996","5"
"ITF6","2011","1"
"FI1B","1970","1"
"DE94","1998","1"
"FRF1","2002","5"
"PL84","1999","5"
"FRF3","1997","9"
"EL43","1988","2"
"UKK2","1995","5"
"ITF1","2014","41"
"DE71","2002","5"
"ITG1","1989","1"
"NL12","2006","1"
"EL51","1990","2"
"NL33","2022","9"
"UKE2","1986","2"
"DE71","1999","115"
"SK03","2009","3"
"ITC1","1994","3"
"UKM7","1991","57"
"SK01","2008","13"
"LU00","2008","41"
"ES22","1995","4"
"AT33","1997","2"
"ES42","1995","5"
"CZ03","2015","13"
"ES22","1993","21"
"UKD4","1969","1"
"CZ06","2001","12"
"DE91","2004","31"
"UKC2","1987","5"
"DE80","2010","5"
"UKD1","2004","2"
"CZ03","2010","3"
"BG31","1986","1"
"UKD7","1982","11"
"ITH3","1989","21"
"HU11","1969","1"
"ES12","2009","23"
"NO0A","1983","1"
"DEA4","1992","7"
"ITI3","2013","8"
"UKK4","1997","4"
"CZ03","2013","6"
"ITH4","2006","5"
"UKJ3","1994","16"
"HU12","2009","4"
"UKD3","1986","9"
"FRC2","2005","2"
"ES12","1996","11"
"DK04","1990","46"
"FRI3","2013","25"
"PL81","2001","3"
"RO41","1982","2"
"PL63","1990","5"
"CH01","1977","4"
"PL42","1985","1"
"NO06","1997","11"
"DEG0","1994","2"
"ES24","2000","43"
"FRF2","2007","2"
"EL64","2021","17"
"UKE1","2005","5"
"FRK2","1971","1"
"FRF1","1964","1"
"BG33","2005","1"
"BG42","1997","1"
"NL42","1986","29"
"UKL2","1987","9"
"CZ02","2011","3"
"DE94","2007","8"
"ITH5","1969","1"
"ES63","2019","3"
"FRE2","2004","9"
"ITH2","2002","1"
"PL82","1997","2"
"PL82","1979","1"
"BE21","1986","1"
"UKM6","2021","7"
"PL71","2011","92"
"DE30","1986","3"
"LT02","1998","3"
"DK04","1986","29"
"DE71","1988","2"
"IE06","1980","1"
"BG41","2016","241"
"DE25","2005","2"
"ES23","1998","1"
"DE24","2002","3"
"ITH5","1988","7"
"PL81","1999","5"
"FRI1","1992","4"
"UKD3","2029","1"
"EL51","1998","3"
"DE23","1995","2"
"DE50","1986","3"
"PT11","1980","1"
"HU11","2000","29"
"DE30","1992","97"
"NL34","2014","1"
"UKG3","1960","2"
"IS00","2020","15"
"UKM8","1978","13"
"FI1C","2023","1"
"EL61","1997","5"
"ES12","1994","5"
"BE25","2008","1"
"HU22","2011","3"
"PL52","2012","8"
"UKF1","1987","4"
"HU21","2012","3"
"BE21","2004","11"
"PL84","2014","7"
"ES24","1998","10"
"BG34","2012","4"
"EL63","1998","3"
"FI19","1998","4"
"DE11","1986","2"
"DEA1","1973","1"
"ES62","1992","10"
"PL72","2009","1"
"UKJ2","1975","1"
"NL34","1984","1"
"DE92","2005","5"
"PL41","1991","1"
"PL43","1988","1"
"UKH2","1971","1"
"ITH4","1999","13"
"UKN0","1989","1"
"PL42","2013","31"
"ITC3","2002","1"
"FRC1","2015","51"
"ITC1","2001","20"
"LV00","1995","1"
"FRF2","2003","8"
"ITH4","1995","126"
"NL41","1998","8"
"NL41","2009","18"
"UKG2","1969","1"
"IE06","1987","1"
"ITC2","2004","1"
"EL30","1979","3"
"FRI3","2003","8"
"FRI3","1976","1"
"EL63","2005","5"
"ITH3","2000","22"
"SE22","1998","3"
"BE32","1989","11"
"PT16","1984","58"
"ITC1","1992","17"
"CH07","2004","1"
"IS00","1988","1"
"CH01","1986","8"
"FRI1","1995","21"
"NO0A","1986","3"
"DE94","2006","13"
"PL61","2011","59"
"DE92","1998","8"
"SK01","1980","1"
"DEA3","2000","1"
"PL51","1980","1"
"DEA1","1999","7"
"PT16","1985","67"
"PT16","1983","25"
"ES12","2010","46"
"FI1C","1998","4"
"HU12","2005","7"
"ES11","1982","1"
"ITF5","2017","7"
"LV00","2012","1"
"EL62","2020","32"
"ES30","1982","7"
"DE14","1981","1"
"LT01","2003","2"
"FRI3","2001","9"
"HR02","2003","1"
"NO0B","2015","14"
"UKH2","2023","1"
"DEA2","1992","53"
"EL65","2019","4"
"UKH1","1983","141"
"DED4","1993","3"
"FRF2","2011","8"
"UKM5","1992","17"
"CH01","1957","1"
"EL51","2010","2"
"EL63","2002","21"
"FRG0","1998","7"
"SE21","1991","4"
"ITF3","2010","16"
"NL42","2000","3"
"BG41","1994","3"
"ITF3","1973","1"
"ES70","1993","55"
"UKG3","1996","48"
"ITH4","2003","40"
"PL51","1998","1"
"NL22","1986","4"
"SE22","1992","3"
"DED2","2004","31"
"PL82","2007","4"
"ITF4","1996","1"
"DE24","2010","6"
"SK01","2000","2"
"ITG1","2003","4"
"CH01","1979","21"
"ITG2","2006","4"
"PL42","1992","1"
"NL31","1990","8"
"ES51","2025","1"
"ES22","2003","2"
"ITF2","1995","1"
"DE30","1977","5"
"ITG1","2001","26"
"DE91","1976","1"
"PL71","1984","2"
"RO12","2012","4"
"NL31","2002","7"
"BE10","1979","1"
"ITC1","2000","8"
"ITC3","1994","1"
"FRK2","1961","1"
"DE40","2001","16"
"ITI3","1995","2"
"ES22","1991","3"
"CH04","1996","34"
"CZ01","1982","1"
"PL42","2015","62"
"CH05","2002","1"
"ITF6","1995","1"
"NL41","1984","1"
"UKK1","1981","4"
"DE80","2000","43"
"DEF0","1999","4"
"UKM8","1972","2"
"ES11","1998","475"
"DEC0","1985","1"
"ITI1","1994","11"
"PL52","2007","5"
"NO09","2007","1"
"FI1D","1998","8"
"LU00","1987","1"
"EL53","2010","13"
"UKD3","1973","1"
"UKH2","1980","1"
"CZ05","1973","1"
"ES30","2024","1"
"DE14","2007","25"
"UKE4","1976","3"
"IS00","2003","1"
"SI03","2003","2"
"FRI2","1998","1"
"DEF0","1974","1"
"DEB3","2006","91"
"PT15","1985","1"
"ES41","1982","2"
"UKH2","1981","5"
"NL13","2021","8"
"UKK1","1973","3"
"HU12","1999","13"
"BG32","2015","8"
"DE22","2014","19"
"DE25","2001","9"
"EL41","1998","9"
"ES53","2007","13"
"BE31","2004","2"
"UKC2","1972","2"
"DE13","1998","3"
"DED2","1990","1"
"UKH2","1989","3"
"FRK2","1983","3"
"EL51","2017","31"
"EE00","2001","3"
"DE25","1992","2"
"DE23","2015","73"
"ES43","1993","13"
"EL30","1992","9"
"DEE0","2000","233"
"EL64","2015","3"
"DE94","1992","1"
"NL23","2005","1"
"ES22","2002","9"
"SK03","2015","3"
"UKD1","2019","13"
"DK05","2002","29"
"PT18","1993","2"
"UKF1","1984","61"
"ES64","2016","2"
"ES61","1982","8"
"DE26","2004","25"
"ITG2","2001","8"
"DE40","2006","11"
"FRC1","2004","7"
"BE10","1980","1"
"FRI3","1996","1"
"CZ05","1984","1"
"AT11","2015","1"
"UKH1","1977","3"
"UKD4","2000","13"
"ES21","1990","5"
"NL31","1996","3"
"HR05","1991","2"
"CZ05","2012","9"
"DE60","1991","4"
"SK04","2010","7"
"ES42","1975","1"
"ITF2","1988","1"
"UKG1","1982","1"
"PL71","1999","5"
"NL21","1989","5"
"UKM5","1997","7"
"PL41","2001","3"
"UKK4","1987","2"
"RO32","1994","8"
"NL23","2021","3"
"ES70","2010","36"
"BE25","2012","3"
"DEA5","2001","49"
"NL21","1999","3"
"FRE1","2003","21"
"BE31","2009","8"
"DE26","1994","3"
"CH04","1989","17"
"SE31","1999","7"
"FRJ1","1982","1"
"UKG2","1985","1"
"UKH3","2006","193"
"AT33","1990","1"
"DE73","2012","49"
"AT32","1993","4"
"DEA2","1971","19"
"FRB0","2000","2"
"FRK2","1995","31"
"AT33","1991","1"
"EL63","1991","1"
"BE22","2008","13"
"DE80","2006","9"
"EE00","2005","4"
"UKE4","1980","4"
"ITC1","2005","22"
"ES13","1973","2"
"NO06","2004","4"
"PL63","1970","1"
"NL31","2004","8"
"ITC3","1991","1"
"RO42","2005","7"
"PL41","1989","56"
"ES11","1994","17"
"RO11","2005","4"
"FI1B","2003","8"
"PL42","2008","1"
"UKM5","2002","5"
"CH02","2022","1"
"UKJ1","1983","21"
"UKN0","1997","2"
"EL63","2008","18"
"UKG1","1981","22"
"ES62","1996","5"
"UKC2","1989","16"
"NL12","2015","3"
"PL41","2003","5"
"EL51","2008","2"
"CZ03","2014","19"
"FRJ2","1989","4"
"CH02","1989","48"
"IE05","1990","6"
"CZ07","2001","10"
"ITG2","1996","5"
"SK01","1985","1"
"SE22","1980","1"
"FRF2","2018","25"
"ITF1","2001","5"
"DE26","1989","2"
"BG31","2002","3"
"RO42","2004","15"
"EL63","2004","1"
"NL41","2008","105"
"ES21","1989","13"
"DED5","2004","3"
"PL21","1987","2"
"UKG1","1991","9"
"UKN0","1996","7"
"SE33","2011","30"
"DE23","1984","1"
"FI1B","2025","1"
"DEA5","1999","73"
"SK02","2005","9"
"LT02","1987","1"
"CZ07","1996","2"
"NO06","2000","109"
"DEG0","2009","5"
"FRH0","1980","1"
"PL62","1994","7"
"LT01","2006","7"
"ES42","1996","22"
"DE24","2005","61"
"FRI3","2004","4"
"HR05","2013","5"
"NL13","2017","13"
"AT12","1990","2"
"HR06","2008","3"
"RO32","1993","1"
"UKM7","1913","1"
"PL42","2001","5"
"PL82","2014","21"
"PL22","2007","13"
"UKG3","1967","5"
"PL61","1989","1"
"EE00","2004","7"
"UKD4","1997","17"
"UKL2","1997","17"
"EL43","2001","7"
"CH04","1994","14"
"UKM5","1995","22"
"UKG3","1988","22"
"DEA2","1993","4"
"FRJ1","1996","7"
"PT20","2011","4"
"DE13","2001","1"
"IE06","1984","1"
"DK04","2023","3"
"ITF5","1998","4"
"ITF6","2008","23"
"UKG2","2009","307"
"HR02","2000","2"
"UKK3","2013","9"
"ES64","2001","1"
"ES53","2009","5"
"DE14","1971","1"
"PL72","1987","1"
"DE92","1990","7"
"PL41","1998","34"
"DE26","2009","8"
"DEC0","2008","8"
"UKK2","1989","2"
"RO42","1997","1"
"PL81","2007","10"
"EL53","2020","26"
"UKM8","1968","1"
"SI03","2018","4"
"SE11","1966","1"
"DE50","1982","3"
"FRF1","1981","2"
"RO21","2005","153"
"BG31","1996","1"
"ITF4","1999","7"
"FRI1","1976","1"
"FI1C","2004","4"
"HR05","2007","4"
"CH07","1988","1"
"PL43","1972","1"
"NL33","1974","1"
"FRI3","1994","1"
"BE10","1996","21"
"UKG2","2011","26"
"FRC1","1993","14"
"ITI4","1981","4"
"UKH2","1999","33"
"PL71","1989","3"
"EL43","1990","3"
"SE12","1983","17"
"FRL0","1978","3"
"LV00","2006","9"
"AT13","1989","5"
"UKN0","2004","41"
"DE92","1997","6"
"ES52","1985","3"
"CH03","1985","5"
"DE25","1998","17"
"HR03","2003","7"
"PL52","2016","22"
"DK01","1964","1"
"DEA1","1968","1"
"UKH1","1980","4"
"ES11","1974","3"
"PL51","1990","5"
"DE60","2006","22"
"UKK4","1998","16"
"PT16","1982","13"
"ES24","1997","10"
"CH03","1998","73"
"LV00","2000","5"
"ITG2","1998","3"
"PT17","1999","3"
"NL12","2014","4"
"ES22","1960","1"
"EL41","1989","3"
"BG31","1993","1"
"SE11","1999","12"
"ITC3","2006","5"
"EL54","2021","4"
"UKH1","1960","3"
"UKM9","2012","3"
"UKJ4","2002","7"
"ITF3","1989","4"
"RO21","2003","1"
"CZ07","1983","2"
"ES24","1991","1"
"DEA2","1989","4"
"ES12","2004","25"
"PT18","2008","9"
"NL21","2008","89"
"UKK4","1974","1"
"CH07","2002","2"
"ES51","1976","1"
"ES42","1997","47"
"SI03","2011","3"
"ITC2","2002","1"
"DE11","1992","4"
"UKM6","2009","4"
"PL22","2009","333"
"DEA1","1986","1"
"UKM5","2001","21"
"HR05","1993","3"
"DE60","2001","13"
"NO02","2010","25"
"NO06","1988","1"
"AT12","1987","1"
"NL34","2016","8"
"DEA1","2001","22"
"EL52","2005","9"
"ITG1","1970","3"
"FRK2","1981","20"
"DEB1","2007","1"
"HU11","1998","11"
"DEB1","2015","3"
"HU33","2014","18"
"CZ08","2011","6"
"RO22","2018","20"
"CZ02","1988","1"
"DE14","1991","3"
"UKG2","2000","5"
"FRG0","1999","55"
"DEB1","2002","1"
"PT17","1986","3"
"PL42","2017","36"
"UKF2","2020","3"
"CZ02","2012","7"
"DK01","1997","15"
"SE23","1998","2"
"NL32","1982","7"
"UKJ3","1992","38"
"FI19","1994","1"
"CZ03","2008","1"
"ITI3","2010","1"
"PT15","1997","3"
"UKM6","2006","3"
"UKK1","1989","2"
"SK02","1996","1"
"AT31","2007","4"
"PL62","2009","277"
"NL12","1990","1"
"DEE0","2009","17"
"AT12","2004","2"
"PL52","2001","3"
"DE26","2001","61"
"UKD7","1984","3"
"ITC3","2005","3"
"UKM5","1993","49"
"CZ08","1975","1"
"CY00","1990","11"
"UKG1","1985","9"
"BE33","1995","1"
"BE22","2009","19"
"PL42","2011","8"
"AT21","2008","1"
"PL21","1995","52"
"HU11","2003","31"
"BE22","2000","23"
"DED5","2008","5"
"ES30","1973","17"
"DK01","1982","11"
"DE50","2000","29"
"DE11","2008","118"
"IE05","1969","1"
"NL41","1987","11"
"HR03","2002","2"
"NO06","1976","3"
"EL43","2000","3"
"DE21","1981","6"
"ITF3","1993","5"
"CZ06","1992","2"
"ITC1","1999","20"
"BE33","1990","1"
"ES21","2004","6"
"NL21","1991","3"
"DE50","1998","3"
"ITC1","1998","6"
"UKE1","2006","1"
"BG41","2003","8"
"PT15","2000","4"
"DK05","2004","11"
"UKL2","1992","9"
"EL54","2003","1"
"NO0B","2006","1"
"SK03","1997","2"
"PL61","2004","5"
"UKC1","1998","13"
"UKF3","1994","1"
"BE32","2018","16"
"NL22","2005","345"
"DE21","1994","3"
"FI19","1979","11"
"IE05","2008","36"
"SK02","2002","7"
"SE22","1982","5"
"DK01","2000","31"
"UKL2","1995","53"
"CH02","1986","1"
"UKM5","1988","9"
"EL62","2019","7"
"ITF5","2020","25"
"HU33","2006","1"
"NL33","1972","1"
"FI1B","1999","10"
"BE21","1994","27"
"NL23","2012","6"
"NL13","2011","5"
"FRJ1","1995","9"
"DEC0","1999","3"
"NO08","1972","5"
"ITH3","1980","1"
"AT22","2001","13"
"RO21","1997","75"
"UKJ1","1978","12"
"UKD7","1991","3"
"BE35","2002","5"
"FRF2","1976","1"
"FRM0","2009","1"
"PT16","2023","1"
"HU11","1981","12"
"DE23","2011","5"
"DE14","2002","5"
"UKH2","1991","1"
"PL63","1997","27"
"UKE2","1991","6"
"EL52","1994","2"
"UKG2","1992","2"
"DE60","1994","7"
"UKE4","1986","2"
"NO0A","1991","3"
"FRI1","1988","3"
"PL61","1982","1"
"FRM0","2020","5"
"DK03","1995","2"
"ITF4","2011","10"
"UKG3","1983","16"
"NL22","2047","1"
"DE30","1974","1"
"HR06","2011","4"
"FRC1","1999","6"
"RO42","1994","2"
"HU22","2014","5"
"LT01","2008","11"
"FRF2","1991","36"
"DEA4","2003","6"
"EL64","2005","2"
"PL62","2004","3"
"DE30","1973","2"
"DEG0","2000","11"
"ITF1","1998","10"
"UKE3","1977","6"
"AT21","1999","3"
"BG42","2002","2"
"CZ08","1983","2"
"RO11","2000","10"
"UKE1","2001","3"
"ES53","2021","21"
"EL51","1997","1"
"MT00","1999","1"
"DEA4","2001","3"
"NO02","2005","2"
"SE33","1987","59"
"UKN0","1992","4"
"ES52","1979","3"
"PL91","1973","2"
"LT02","1983","10"
"UKF2","2018","31"
"HU21","2020","22"
"UKH1","1971","7"
"CZ05","2007","28"
"ITF2","2014","5"
"NO0A","2003","4"
"DK03","1997","1"
"BE23","1993","10"
"ITF4","2000","5"
"DE23","2010","5"
"CZ01","1998","10"
"ITG2","1990","1"
"LU00","2006","11"
"DE22","2020","15"
"EL30","1982","7"
"DE71","1993","15"
"SK03","2002","1"
"LU00","1988","1"
"FRF3","1990","7"
"EL43","1994","1"
"UKD4","1991","7"
"HU11","1985","1"
"AT31","1996","1"
"SE23","1988","1"
"ITH3","1991","13"
"NO07","2002","1"
"HU33","2021","28"
"DED2","1976","1"
"ES21","1983","13"
"DE60","1993","10"
"PL81","1991","6"
"ES41","1979","17"
"DE21","1982","3"
"PL41","2006","9"
"UKD3","2023","9"
"DE14","1995","11"
"ES12","2000","29"
