sender;receiver;dist
PT20;BE34;2968268.293
PT30;BE34;2836901.778
EL65;BE34;1942340.327
ES11;BE34;1303318.657
ES12;BE34;1147021.785
ES13;BE34;1051291.676
ES21;BE34;986126.5005
ES22;BE34;974352.4079
ES23;BE34;1055547.754
ES24;BE34;1056442.163
ES30;BE34;1275508.065
ES41;BE34;1211187.464
ES42;BE34;1336519.856
ES43;BE34;1509819.276
ES51;BE34;957488.5123
ES52;BE34;1267877.506
ES53;BE34;1168940.887
ES61;BE34;1606438.914
ES62;BE34;1441018.26
ES63;BE34;1792263.305
ES64;BE34;1768718.829
ES70;BE34;3048068.19
FI19;BE34;1764563.885
FI1B;BE34;1668560.989
FI1C;BE34;1719237.98
FI1D;BE34;2127459.842
FI20;BE34;1461780.889
FR10;BE34;255652.0997
FRB0;BE34;393453.646
FRC1;BE34;317193.234
FRC2;BE34;310804.4758
FRD1;BE34;449336.2098
FRD2;BE34;329861.1496
FRE1;BE34;206354.7294
FRE2;BE34;200004.2846
FRF1;BE34;228457.976
FRF2;BE34;151134.5829
FRF3;BE34;142920.7662
UKK2;BE34;591663.4802
UKK3;BE34;735838.183
UKK4;BE34;667113.689
UKL1;BE34;714347.6701
FRI1;BE34;757622.2228
FRI2;BE34;545807.5032
FRI3;BE34;592262.5598
FRJ1;BE34;727155.1948
FRJ2;BE34;753424.6752
FRK1;BE34;509346.6889
FRK2;BE34;501626.757
FRL0;BE34;667204.9782
FRM0;BE34;912648.4522
FRY1;BE34;7000796.529
FRY2;BE34;7092248.954
FRY3;BE34;7488388.715
FRY4;BE34;9306539.758
FRY5;BE34;7981210.398
HR03;BE34;979948.6933
HR02;BE34;1013232.672
HU11;BE34;1030648.023
HU12;BE34;1048890.204
HU21;BE34;970226.704
HU22;BE34;895383.5058
HU23;BE34;1007158.629
HU31;BE34;1110667.022
HU32;BE34;1182922.759
HU33;BE34;1137220.708
IE04;BE34;1059581.567
IE05;BE34;1005318.824
IE06;BE34;943652.0881
DK03;BE34;648668.7201
DK04;BE34;745913.4413
DK05;BE34;832698.1737
EE00;BE34;1625204.156
EL30;BE34;1953475.577
EL41;BE34;2166973.124
EL42;BE34;2361898.852
EL43;BE34;2263790.501
EL51;BE34;1803013.796
EL52;BE34;1691089.284
EL53;BE34;1639072.989
EL54;BE34;1659189.168
EL61;BE34;1744188.767
EL62;BE34;1763808.767
EL63;BE34;1860848.193
EL64;BE34;1843006.96
ITI3;BE34;935991.1526
ITI4;BE34;1043229.878
LT01;BE34;1437542.706
LT02;BE34;1362062.433
LU00;BE34;45383.70517
LV00;BE34;1487627.888
MT00;BE34;1720311.406
NL11;BE34;371812.2844
NL12;BE34;345858.0825
NL13;BE34;332338.2971
NL21;BE34;285795.3306
NL22;BE34;236991.7107
NL23;BE34;287975.4893
NL31;BE34;238958.7232
NL32;BE34;304109.6449
NL33;BE34;232055.0881
NL34;BE34;208298.2798
NL41;BE34;179311.3802
NL42;BE34;142140.0069
IS00;BE34;2178916.487
ITC1;BE34;573179.7916
ITC2;BE34;490681.6243
ITC3;BE34;675067.4455
ITC4;BE34;578686.4553
ITF1;BE34;1071866.665
ITF2;BE34;1155158.731
ITF3;BE34;1240225.892
ITF4;BE34;1315872.798
ITF5;BE34;1332658.502
ITF6;BE34;1474862.929
ITG1;BE34;1538304.357
ITG2;BE34;1134747.085
ITH1;BE34;566484.8917
ITH2;BE34;595548.6616
ITH3;BE34;673815.1682
UKC1;BE34;718143.805
UKC2;BE34;776317.6473
UKD1;BE34;768158.1846
UKD3;BE34;667291.2095
UKD4;BE34;704121.125
RO11;BE34;1340392.643
RO12;BE34;1487637.407
RO21;BE34;1585058.115
RO22;BE34;1749604.884
RO31;BE34;1639736.624
RO32;BE34;1662891.146
RO41;BE34;1488000.853
RO42;BE34;1312284.913
SE11;BE34;1328386.563
SE12;BE34;1231960.973
SE21;BE34;1019549.295
SE22;BE34;880804.2046
SE23;BE34;1023130.522
SE31;BE34;1324840.14
SE32;BE34;1582940.438
SE33;BE34;1967986.715
SI03;BE34;837224.0827
SI04;BE34;771213.5259
SK01;BE34;865750.7232
SK02;BE34;925635.0356
SK03;BE34;1009363.909
SK04;BE34;1138328.71
DEB1;BE34;145631.5022
DEB2;BE34;84267.35466
DEB3;BE34;182069.6724
DEC0;BE34;119081.546
DED2;BE34;622163.7921
DED4;BE34;525061.9382
DED5;BE34;526409.1707
DEE0;BE34;488203.0268
DEF0;BE34;549977.9346
DEG0;BE34;402068.5679
DK01;BE34;796428.1996
DK02;BE34;729039.8267
PL63;BE34;969011.2075
PL71;BE34;991466.0428
PL72;BE34;1084032.785
UKD6;BE34;662627.7008
UKD7;BE34;694273.7313
UKE1;BE34;595240.0251
UKE2;BE34;666625.8218
UKE3;BE34;614407.6329
UKE4;BE34;649988.6273
UKF1;BE34;593637.1342
UKF2;BE34;532446.8121
UKF3;BE34;531573.4547
UKG1;BE34;592199.1729
UKG2;BE34;631647.1091
UKG3;BE34;591103.3911
UKH1;BE34;435345.0142
UKH2;BE34;465132.9483
UKH3;BE34;409740.7882
UKI0;BE34;437188.9902
UKJ1;BE34;504628.0273
UKJ2;BE34;424635.0337
UKJ3;BE34;498537.1967
UKJ4;BE34;370739.369
UKK1;BE34;566237.6446
UKL2;BE34;668493.2836
UKM5;BE34;970737.4556
UKM6;BE34;1045155.669
UKM7;BE34;941579.4582
UKM8;BE34;936555.6813
UKM9;BE34;864081.788
UKN0;BE34;973765.637
HR05;BE34;906169.329
HR06;BE34;912355.1265
NO02;BE34;1310549.032
NO06;BE34;1571215.632
NO07;BE34;2234800.805
NO08;BE34;1158615.101
NO09;BE34;1031763.514
NO0A;BE34;1238964.074
NO0B;BE34;3203909.965
BE31;CH05;550220.1955
BE32;CH05;559964.1032
BE33;CH05;485208.0231
BE34;CH05;446632.4545
CH06;CH05;75928.05844
CH07;CH05;83636.67773
CY00;CH05;2377122.986
CZ01;CH05;509893.2361
CZ02;CH05;509841.5071
CZ03;CH05;426245.2347
CZ04;CH05;487392.9206
CZ05;CH05;599694.2314
CZ06;CH05;564522.5397
CZ07;CH05;660883.6068
CZ08;CH05;711619.8394
DE11;CH05;236340.9821
DE12;CH05;242852.595
DE13;CH05;154525.2557
DE14;CH05;137091.7965
DE21;CH05;219229.8644
DE22;CH05;320276.9277
DE23;CH05;339474.7426
DE24;CH05;378200.7415
DE25;CH05;291579.1763
DE26;CH05;347600.3778
DE27;CH05;162432.805
DE30;CH05;684312.0719
DE40;CH05;680733.3519
DE50;CH05;693043.2738
DE60;CH05;740051.8
DE71;CH05;355421.4743
DE72;CH05;419675.0602
DE73;CH05;462355.5381
DE80;CH05;792120.2665
DE91;CH05;576067.2928
DE92;CH05;611331.4144
DE93;CH05;700000.8326
DE94;CH05;677374.0182
DEA1;CH05;546470.8924
DEA2;CH05;478011.2887
DEA3;CH05;580878.7198
DEA4;CH05;563897.1277
DEA5;CH05;501803.8665
FRG0;CH05;777051.9918
FRH0;CH05;928411.0573
PL21;CH05;863587.5889
PL22;CH05;800860.7555
PL41;CH05;826169.545
PL42;CH05;858367.1281
PL43;CH05;723620.3077
PL51;CH05;689794.6396
PL52;CH05;746503.1948
PL61;CH05;943998.8648
PL62;CH05;1115717.777
AT11;CH05;538489.5899
AT12;CH05;494992.1579
AT13;CH05;539981.5188
AT21;CH05;337520.4376
AT22;CH05;420670.7078
AT31;CH05;365385.7064
AT32;CH05;279075.7107
AT33;CH05;144246.4617
AT34;CH05;49532.49842
BE10;CH05;575722.2727
BE21;CH05;591891.8191
BE22;CH05;541266.4191
BE23;CH05;617544.7468
BE24;CH05;567837.8049
BE25;CH05;653592.3838
ITH4;CH05;288574.8111
ITH5;CH05;290958.8916
ITI1;CH05;401151.8685
ITI2;CH05;496440.6181
BE35;CH05;502484.2148
BG31;CH05;1193654.129
BG32;CH05;1355842.65
BG33;CH05;1455250.841
BG34;CH05;1436509.643
BG41;CH05;1209126.462
BG42;CH05;1352248.503
CH01;CH05;177827.0351
CH02;CH05;153611.3703
CH03;CH05;119946.9072
CH04;CH05;83554.33761
PL81;CH05;1088371.814
PL82;CH05;996527.9893
PL84;CH05;1191695.411
PL91;CH05;1030139.11
PL92;CH05;1036151.484
PT11;CH05;1490510.083
PT15;CH05;1796721.224
PT16;CH05;1590943.893
PT17;CH05;1753391.951
PT18;CH05;1700126.955
PT20;CH05;3211325.42
PT30;CH05;2861452.184
EL65;CH05;1502301.412
ES11;CH05;1440635.834
ES12;CH05;1273391.786
ES13;CH05;1138294.045
ES21;CH05;1037383.059
ES22;CH05;988647.4897
ES23;CH05;1075349.099
ES24;CH05;1006093.772
ES30;CH05;1273423.681
ES41;CH05;1267312.429
ES42;CH05;1295236.679
ES43;CH05;1526663.433
ES51;CH05;847803.9267
ES52;CH05;1161796.181
ES53;CH05;965455.8381
ES61;CH05;1557145.872
ES62;CH05;1332226.141
ES63;CH05;1731473.471
ES64;CH05;1651834.485
ES70;CH05;3061478.031
FI19;CH05;1936344.742
FI1B;CH05;1795152.722
FI1C;CH05;1852793.743
FI1D;CH05;2319180.901
FI20;CH05;1633415.177
FR10;CH05;552722.949
FRB0;CH05;590366.9359
FRC1;CH05;402546.9639
FRC2;CH05;259407.5467
FRD1;CH05;772624.6323
FRD2;CH05;682983.3439
FRE1;CH05;632556.7832
FRE2;CH05;580289.9086
FRF1;CH05;219058.7331
FRF2;CH05;420188.1696
FRF3;CH05;319991.5518
UKK2;CH05;994697.0895
UKK3;CH05;1115549.464
UKK4;CH05;1058552.943
UKL1;CH05;1138348.22
FRI1;CH05;802414.5698
FRI2;CH05;606633.7594
FRI3;CH05;732817.821
FRJ1;CH05;607924.0875
FRJ2;CH05;712287.5192
FRK1;CH05;502770.6167
FRK2;CH05;355678.1314
FRL0;CH05;420226.3482
FRM0;CH05;530644.987
FRY1;CH05;7262195.078
FRY2;CH05;7342757.025
FRY3;CH05;7642233.23
FRY4;CH05;8861081.697
FRY5;CH05;7534636.17
HR03;CH05;553302.6331
HR02;CH05;626451.1297
HU11;CH05;730411.3311
HU12;CH05;747648.7793
HU21;CH05;654796.4869
HU22;CH05;571109.6928
HU23;CH05;656035.0568
HU31;CH05;840112.8811
HU32;CH05;896573.07
HU33;CH05;808900.956
IE04;CH05;1491419.314
IE05;CH05;1416719.328
IE06;CH05;1372530.599
DK03;CH05;944891.5513
DK04;CH05;1039816.515
DK05;CH05;1128127.323
EE00;CH05;1702167.013
EL30;CH05;1520316.248
EL41;CH05;1744510.332
EL42;CH05;1936671.466
EL43;CH05;1824161.741
EL51;CH05;1401912.182
EL52;CH05;1272897.324
EL53;CH05;1209575.294
EL54;CH05;1221878.692
EL61;CH05;1312521.039
EL62;CH05;1320908.69
EL63;CH05;1420195.078
EL64;CH05;1408668.266
ITI3;CH05;489412.8478
ITI4;CH05;602214.9022
LT01;CH05;1410851.801
LT02;CH05;1369102.158
LU00;CH05;405129.7911
LV00;CH05;1526148.002
MT00;CH05;1290853.57
NL11;CH05;729021.1693
NL12;CH05;733546.9537
NL13;CH05;694032.3456
NL21;CH05;657168.1437
NL22;CH05;629054.1381
NL23;CH05;690365.9691
NL31;CH05;655224.5425
NL32;CH05;719150.0328
NL33;CH05;665604.1423
NL34;CH05;652047.9556
NL41;CH05;603812.5393
NL42;CH05;544405.6101
IS00;CH05;2618896.651
ITC1;CH05;235374.531
ITC2;CH05;204650.8007
ITC3;CH05;295739.6713
ITC4;CH05;145583.3486
ITF1;CH05;625671.5087
ITF2;CH05;708680.4102
ITF3;CH05;794384.7793
ITF4;CH05;870265.9535
ITF5;CH05;886031.1644
ITF6;CH05;1028801.014
ITG1;CH05;1105261.464
ITG2;CH05;761598.455
ITH1;CH05;152657.3365
ITH2;CH05;155004.887
ITH3;CH05;232742.7994
UKC1;CH05;1164681.21
UKC2;CH05;1222327.836
UKD1;CH05;1214469.518
UKD3;CH05;1110771.588
UKD4;CH05;1148683.019
RO11;CH05;1050223.979
RO12;CH05;1175282.127
RO21;CH05;1305011.18
RO22;CH05;1428873.146
RO31;CH05;1297088.599
RO32;CH05;1320088.567
RO41;CH05;1131047.131
RO42;CH05;970597.8817
SE11;CH05;1509615.872
SE12;CH05;1438932.779
SE21;CH05;1206974.221
SE22;CH05;1063798.504
SE23;CH05;1267359.069
SE31;CH05;1574470.278
SE32;CH05;1847837.609
SE33;CH05;2222742.094
SI03;CH05;453744.4339
SI04;CH05;369890.9051
SK01;CH05;598903.7727
SK02;CH05;666357.43
SK03;CH05;769359.3155
SK04;CH05;906005.6129
DEB1;CH05;399224.8086
DEB2;CH05;398185.5647
DEB3;CH05;306591.6979
DEC0;CH05;334777.3755
DED2;CH05;586292.5092
DED4;CH05;493542.0467
DED5;CH05;548142.7335
DEE0;CH05;591100.1863
DEF0;CH05;806930.0944
DEG0;CH05;459317.9896
DK01;CH05;1014290.111
DK02;CH05;950065.9358
PL63;CH05;1006104.564
PL71;CH05;891982.8876
PL72;CH05;934140.7754
UKD6;CH05;1103381.191
UKD7;CH05;1136004.722
UKE1;CH05;1041869.366
UKE2;CH05;1113230.962
UKE3;CH05;1059698.29
UKE4;CH05;1095510.114
UKF1;CH05;1037130.804
UKF2;CH05;972293.5834
UKF3;CH05;977299.4432
UKG1;CH05;1023297.886
UKG2;CH05;1068304.07
UKG3;CH05;1026845.315
UKH1;CH05;880384.5399
UKH2;CH05;900946.6344
UKH3;CH05;847844.2248
UKI0;CH05;866766.8396
UKJ1;CH05;932736.8854
UKJ2;CH05;843238.354
UKJ3;CH05;910510.9905
UKJ4;CH05;799398.7948
UKK1;CH05;985543.0839
UKL2;CH05;1095807.541
UKM5;CH05;1411637.244
UKM6;CH05;1490493.028
UKM7;CH05;1387046.736
UKM8;CH05;1383163.632
UKM9;CH05;1310697.09
UKN0;CH05;1414467.986
HR05;CH05;518106.192
HR06;CH05;532851.9743
NO02;CH05;1616496.205
NO06;CH05;1876824.974
NO07;CH05;2503936.175
NO08;CH05;1465804.892
NO09;CH05;1360247.112
NO0A;CH05;1587804.81
NO0B;CH05;3524952.618
BE31;CH06;499697.1059
BE32;CH06;504713.0239
BE33;CH06;441554.8916
BE34;CH06;396512.5486
CH05;CH06;75928.05844
CH07;CH06;80698.71708
CY00;CH06;2449107.365
CZ01;CH06;560171.8926
CZ02;CH06;561128.5864
CZ03;CH06;481046.6708
CZ04;CH06;528454.8123
CZ05;CH06;653516.6031
CZ06;CH06;627608.2673
CZ07;CH06;723880.9306
CZ08;CH06;774035.5544
DE11;CH06;244342.4091
DE12;CH06;228877.7427
DE13;CH06;118260.2798
DE14;CH06;151509.1352
DE21;CH06;278065.8778
DE22;CH06;376815.7027
DE23;CH06;381481.9114
DE24;CH06;404623.9103
DE25;CH06;317702.4744
DE26;CH06;355012.8864
DE27;CH06;204870.9897
DE30;CH06;710075.1182
DE40;CH06;706733.142
DE50;CH06;684061.1376
DE60;CH06;739577.9075
DE71;CH06;345015.6783
DE72;CH06;409374.8558
DE73;CH06;460478.6956
DE80;CH06;807018.0498
DE91;CH06;580982.9166
DE92;CH06;607186.8209
DE93;CH06;698354.6871
DE94;CH06;660873.2663
DEA1;CH06;515829.2966
DEA2;CH06;446093.4661
DEA3;CH06;559223.8232
DEA4;CH06;554664.3038
DEA5;CH06;484226.8275
FRG0;CH06;701208.1701
FRH0;CH06;853098.3024
PL21;CH06;928495.6651
PL22;CH06;861803.3039
PL41;CH06;870707.2431
PL42;CH06;889452.1983
PL43;CH06;761752.8515
PL51;CH06;739527.6482
PL52;CH06;803565.4479
PL61;CH06;988146.4567
PL62;CH06;1161603.231
AT11;CH06;611744.5858
AT12;CH06;564149.8023
AT13;CH06;610045.1824
AT21;CH06;413160.2211
AT22;CH06;494758.8535
AT31;CH06;432622.09
AT32;CH06;351656.0918
AT33;CH06;216273.4946
AT34;CH06;111572.8033
BE10;CH06;525106.8907
BE21;CH06;546285.3986
BE22;CH06;498441.8807
BE23;CH06;565409.3786
BE24;CH06;518806.1497
BE25;CH06;598003.0937
ITH4;CH06;363764.5333
ITH5;CH06;337182.8631
ITI1;CH06;439708.0726
ITI2;CH06;544639.6188
BE35;CH06;450578.7651
BG31;CH06;1268982.756
BG32;CH06;1431590.907
BG33;CH06;1531084.28
BG34;CH06;1511805.345
BG41;CH06;1283058.396
BG42;CH06;1426541.106
CH01;CH06;113989.3618
CH02;CH06;78077.83366
CH03;CH06;58750.74807
CH04;CH06;51505.4606
PL81;CH06;1149604.745
PL82;CH06;1062415.438
PL84;CH06;1244185.995
PL91;CH06;1084537.803
PL92;CH06;1089696.246
PT11;CH06;1421410.132
PT15;CH06;1736193.989
PT16;CH06;1524319.435
PT17;CH06;1688441.359
PT18;CH06;1637167.265
PT20;CH06;3136345.862
PT30;CH06;2801771.003
EL65;CH06;1566000.016
ES11;CH06;1368886.119
ES12;CH06;1201767.228
ES13;CH06;1068606.687
ES21;CH06;969753.1514
ES22;CH06;923837.7433
ES23;CH06;1010733.602
ES24;CH06;948341.7238
ES30;CH06;1212300.481
ES41;CH06;1200660.759
ES42;CH06;1238653.813
ES43;CH06;1464818.029
ES51;CH06;795966.6418
ES52;CH06;1112831.542
ES53;CH06;930963.5397
ES61;CH06;1502905.967
ES62;CH06;1284865.583
ES63;CH06;1679399.811
ES64;CH06;1607310.061
ES70;CH06;3003239.941
FI19;CH06;1958885.918
FI1B;CH06;1824505.197
FI1C;CH06;1881276.042
FI1D;CH06;2339451.011
FI20;CH06;1654687.161
FR10;CH06;481001.5558
FRB0;CH06;514566.2924
FRC1;CH06;326647.5617
FRC2;CH06;183556.1421
FRD1;CH06;699323.003
FRD2;CH06;612622.7394
FRE1;CH06;572230.3348
FRE2;CH06;514556.3721
FRF1;CH06;169527.9329
FRF2;CH06;352924.0802
FRF3;CH06;261323.4308
UKK2;CH06;926824.2349
UKK3;CH06;1044419.307
UKK4;CH06;988885.2943
UKL1;CH06;1073629.89
FRI1;CH06;733163.1654
FRI2;CH06;533769.1549
FRI3;CH06;657938.1875
FRJ1;CH06;552747.5148
FRJ2;CH06;649534.4967
FRK1;CH06;432040.2161
FRK2;CH06;293689.7045
FRL0;CH06;382633.7154
FRM0;CH06;540006.292
FRY1;CH06;7187100.723
FRY2;CH06;7268033.083
FRY3;CH06;7572992.407
FRY4;CH06;8918637.114
FRY5;CH06;7587602.269
HR03;CH06;624406.4172
HR02;CH06;702014.9249
HU11;CH06;804084.6336
HU12;CH06;821458.31
HU21;CH06;729070.639
HU22;CH06;645507.0431
HU23;CH06;731796.1304
HU31;CH06;912218.0492
HU32;CH06;969997.1002
HU33;CH06;884227.6974
IE04;CH06;1427942.075
IE05;CH06;1348751.5
IE06;CH06;1308407.06
DK03;CH06;937686.8259
DK04;CH06;1034288.367
DK05;CH06;1123232.766
EE00;CH06;1738690.498
EL30;CH06;1587180.023
EL41;CH06;1814229.703
EL42;CH06;2005589.521
EL43;CH06;1887833.437
EL51;CH06;1475335.666
EL52;CH06;1343988.871
EL53;CH06;1278045.568
EL54;CH06;1287375.404
EL61;CH06;1380150.965
EL62;CH06;1382763.655
EL63;CH06;1483597.396
EL64;CH06;1475207.105
ITI3;CH06;544757.6148
ITI4;CH06;646791.0667
LT01;CH06;1460259.646
LT02;CH06;1413756.341
LU00;CH06;358122.3109
LV00;CH06;1567352.839
MT00;CH06;1326618.891
NL11;CH06;705918.7687
NL12;CH06;704036.0164
NL13;CH06;669219.7551
NL21;CH06;629473.9153
NL22;CH06;596379.2393
NL23;CH06;656693.8922
NL31;CH06;617524.9223
NL32;CH06;682689.0889
NL33;CH06;622876.935
NL34;CH06;604515.2727
NL41;CH06;563080.0222
NL42;CH06;506997.2674
IS00;CH06;2574952.249
ITC1;CH06;215404.5404
ITC2;CH06;160110.3146
ITC3;CH06;298588.8847
ITC4;CH06;182314.9043
ITF1;CH06;678597.0805
ITF2;CH06;762616.6495
ITF3;CH06;845956.2228
ITF4;CH06;929577.0845
ITF5;CH06;941601.2607
ITF6;CH06;1080700.577
ITG1;CH06;1143233.353
ITG2;CH06;769888.6807
ITH1;CH06;228578.3244
ITH2;CH06;225611.7243
ITH3;CH06;301169.5045
UKC1;CH06;1113121.864
UKC2;CH06;1172193.499
UKD1;CH06;1160267.75
UKD3;CH06;1053410.048
UKD4;CH06;1092140.928
RO11;CH06;1124281.665
RO12;CH06;1250525.853
RO21;CH06;1378980.215
RO22;CH06;1504528.355
RO31;CH06;1373008.961
RO32;CH06;1396011.201
RO41;CH06;1206943.138
RO42;CH06;1046431.992
SE11;CH06;1528584.458
SE12;CH06;1453011.262
SE21;CH06;1222597.361
SE22;CH06;1078596.412
SE23;CH06;1273475.266
SE31;CH06;1581576.475
SE32;CH06;1853180.403
SE33;CH06;2231186.826
SI03;CH06;529640.9059
SI04;CH06;445423.4631
SK01;CH06;668952.3483
SK02;CH06;736362.3515
SK03;CH06;838435.4183
SK04;CH06;975301.2803
DEB1;CH06;371870.2367
DEB2;CH06;359218.9176
DEB3;CH06;280435.3846
DEC0;CH06;292977.9035
DED2;CH06;625138.0036
DED4;CH06;527464.2104
DED5;CH06;576027.6959
DEE0;CH06;607551.9102
DEF0;CH06;804494.2455
DEG0;CH06;475393.9044
DK01;CH06;1022432.62
DK02;CH06;956700.8098
PL63;CH06;1043165.995
PL71;CH06;946430.0278
PL72;CH06;995154.1286
UKD6;CH06;1044345.329
UKD7;CH06;1077423.823
UKE1;CH06;989394.509
UKE2;CH06;1060336.475
UKE3;CH06;1004119.423
UKE4;CH06;1040136.752
UKF1;CH06;979977.893
UKF2;CH06;913253.9091
UKF3;CH06;922481.8734
UKG1;CH06;960864.0114
UKG2;CH06;1007548.473
UKG3;CH06;965901.5192
UKH1;CH06;825064.5728
UKH2;CH06;840610.1202
UKH3;CH06;788665.9462
UKI0;CH06;804740.8893
UKJ1;CH06;869926.4451
UKJ2;CH06;778914.9074
UKJ3;CH06;844512.1151
UKJ4;CH06;737636.9308
UKK1;CH06;920458.4799
UKL2;CH06;1032050.182
UKM5;CH06;1366781.068
UKM6;CH06;1441377.282
UKM7;CH06;1337767.337
UKM8;CH06;1330954.621
UKM9;CH06;1257670.899
UKN0;CH06;1354726.843
HR05;CH06;593810.1799
HR06;CH06;608734.5065
NO02;CH06;1612572.586
NO06;CH06;1873921.177
NO07;CH06;2510151.028
NO08;CH06;1460908.222
NO09;CH06;1350203.196
NO0A;CH06;1574142.675
NO0B;CH06;3521230.599
BE31;CH07;578607.5762
BE32;CH07;581886.8307
BE33;CH07;521924.2603
BE34;CH07;475796.8074
CH05;CH07;83636.67773
CH06;CH07;80698.71708
CY00;CH07;2393916.184
CZ01;CH07;592666.8198
CZ02;CH07;592394.0814
CZ03;CH07;507999.3681
CZ04;CH07;571027.8491
CZ05;CH07;681394.0115
CZ06;CH07;641490.0476
CZ07;CH07;737631.8782
CZ08;CH07;788688.7191
DE11;CH07;310134.6508
DE12;CH07;304302.7904
DE13;CH07;197864.9748
DE14;CH07;211722.2932
DE21;CH07;300678.2117
DE22;CH07;401849.4037
DE23;CH07;423099.9479
DE24;CH07;459679.2456
DE25;CH07;372623.3772
DE26;CH07;422067.5305
DE27;CH07;245767.154
DE30;CH07;766155.6252
DE40;CH07;762628.2246
DE50;CH07;759542.4425
DE60;CH07;811648.7709
DE71;CH07;420086.5565
DE72;CH07;484698.9082
DE73;CH07;532595.7946
DE80;CH07;870801.5215
DE91;CH07;650158.8722
DE92;CH07;680654.3384
DE93;CH07;770896.7762
DE94;CH07;738722.4471
DEA1;CH07;596203.2592
DEA2;CH07;526530.0134
DEA3;CH07;638208.5837
DEA4;CH07;630014.7461
DEA5;CH07;562077.9204
FRG0;CH07;742944.4077
FRH0;CH07;899748.5089
PL21;CH07;938249.1986
PL22;CH07;878794.9536
PL41;CH07;909586.711
PL42;CH07;941337.7873
PL43;CH07;807216.8375
PL51;CH07;772487.0836
PL52;CH07;826697.7187
PL61;CH07;1027424.504
PL62;CH07;1198900.016
AT11;CH07;601222.4559
AT12;CH07;565971.5161
AT13;CH07;609346.063
AT21;CH07;391520.0382
AT22;CH07;481781.438
AT31;CH07;439683.7121
AT32;CH07;346332.6724
AT33;CH07;216490.6598
AT34;CH07;133062.1281
BE10;CH07;603936.1353
BE21;CH07;626252.0606
BE22;CH07;578845.9982
BE23;CH07;643663.02
BE24;CH07;598084.2855
BE25;CH07;674767.6007
ITH4;CH07;327348.5897
ITH5;CH07;261227.2743
ITI1;CH07;360317.5271
ITI2;CH07;468072.3496
BE35;CH07;529190.0415
BG31;CH07;1227460.508
BG32;CH07;1393755.184
BG33;CH07;1494454.496
BG34;CH07;1469690.279
BG41;CH07;1234631.792
BG42;CH07;1379303.04
CH01;CH07;119542.5448
CH02;CH07;127911.5692
CH03;CH07;138943.5676
CH04;CH07;126017.6562
PL81;CH07;1165743.203
PL82;CH07;1069990.473
PL84;CH07;1273332.181
PL91;CH07;1111185.605
PL92;CH07;1117510.387
PT11;CH07;1424268.056
PT15;CH07;1720712.251
PT16;CH07;1521073.262
PT17;CH07;1681446.723
PT18;CH07;1626216.749
PT20;CH07;3159956.774
PT30;CH07;2784520.513
EL65;CH07;1498352.605
ES11;CH07;1379525.956
ES12;CH07;1212224.815
ES13;CH07;1073518.721
ES21;CH07;969566.0122
ES22;CH07;917393.1467
ES23;CH07;1003721.763
ES24;CH07;928758.4461
ES30;CH07;1198241.526
ES41;CH07;1197803.992
ES42;CH07;1216884.969
ES43;CH07;1451874.19
ES51;CH07;767525.7177
ES52;CH07;1080165.432
ES53;CH07;881821.8242
ES61;CH07;1477403.287
ES62;CH07;1250051.711
ES63;CH07;1650720.532
ES64;CH07;1568947.701
ES70;CH07;2983558.476
FI19;CH07;2017848.824
FI1B;CH07;1878047.589
FI1C;CH07;1935552.691
FI1D;CH07;2400117.743
FI20;CH07;1714532.904
FR10;CH07;542060.3807
FRB0;CH07;558260.5201
FRC1;CH07;370634.593
FRC2;CH07;233200.1085
FRD1;CH07;755143.588
FRD2;CH07;675517.7391
FRE1;CH07;646354.0049
FRE2;CH07;584300.2687
FRF1;CH07;249921.8605
FRF2;CH07;422178.3563
FRF3;CH07;338266.4338
UKK2;CH07;992603.4008
UKK3;CH07;1104542.713
UKK4;CH07;1051815.411
UKL1;CH07;1142926.634
FRI1;CH07;737769.4195
FRI2;CH07;550942.78
FRI3;CH07;683883.386
FRJ1;CH07;529904.9151
FRJ2;CH07;639660.9408
FRK1;CH07;442880.1658
FRK2;CH07;285385.1133
FRL0;CH07;336957.4389
FRM0;CH07;462294.7487
FRY1;CH07;7210929.249
FRY2;CH07;7289527.465
FRY3;CH07;7574957.676
FRY4;CH07;8844814.104
FRY5;CH07;7511230.087
HR03;CH07;570402.9256
HR02;CH07;664258.7453
HU11;CH07;790950.997
HU12;CH07;807684.0012
HU21;CH07;713578.1342
HU22;CH07;629868.0343
HU23;CH07;705617.2081
HU31;CH07;904455.8306
HU32;CH07;957358.0527
HU33;CH07;861824.3872
IE04;CH07;1498108.701
IE05;CH07;1413780.465
IE06;CH07;1378043.622
DK03;CH07;1012771.907
DK04;CH07;1108791.489
DK05;CH07;1197535.296
EE00;CH07;1785764.26
EL30;CH07;1523337.846
EL41;CH07;1754682.157
EL42;CH07;1944531.156
EL43;CH07;1819941.162
EL51;CH07;1424875.135
EL52;CH07;1287628.983
EL53;CH07;1216935.792
EL54;CH07;1222079.327
EL61;CH07;1317613.46
EL62;CH07;1313434.296
EL63;CH07;1415707.754
EL64;CH07;1411031.901
ITI3;CH07;472217.6544
ITI4;CH07;568515.2673
LT01;CH07;1493290.084
LT02;CH07;1452401.202
LU00;CH07;438163.9916
LV00;CH07;1609724.337
MT00;CH07;1246129.826
NL11;CH07;785352.2238
NL12;CH07;784405.1229
NL13;CH07;748931.3663
NL21;CH07;709590.0693
